excel_id,row,title,original_title,release_year,runtime_minutes,genres,countries,director,cast,imdb,tomatometer,popcornmeter,justwatch_url,poster_url
890,1153,Anchorman – Die Legende von Ron Burgundy,Anchorman: The Legend of Ron Burgundy,2004,94,Komödie | Satire,USA,Adam McKay,Will Ferrell | Christina Applegate | Paul Rudd,7.1,66.000,86.000,https://www.justwatch.com/de/Film/Anchorman-Die-Legende-von-Ron-Burgundy,
891,1154,The Frighteners,,1996,110,Horror | Komödie,NZL | USA,Peter Jackson,Michael J. Fox | Trini Alvarado | Peter Dobson,7.1,66.000,71.000,https://www.justwatch.com/de/Film/The-Frighteners-Herr-der-Geister,
892,1155,Blade,,1998,110,Action | Horror,USA,Stephen Norrington,Wesley Snipes | Stephen Dorff | Kris Kristofferson,7.1,58.000,78.000,https://www.justwatch.com/de/Film/Blade,
893,1156,Spaceballs - Mel Brooks' verrückte Raumfahrt,Spaceballs,1987,96,Komödie | Sci-Fi,USA,Mel Brooks,Mel Brooks | John Candy | Rick Moranis,7.1,52.000,83.000,https://www.justwatch.com/de/Film/Mel-Brooks-Spaceballs,
894,1157,Out of Sight,,1998,123,Komödie | Krimi,USA,Steven Soderbergh,George Clooney | Jennifer Lopez | Ving Rhames,7,94.000,74.000,https://www.justwatch.com/de/Film/Out-of-Sight,
895,1158,Logan Lucky,,2017,119,Komödie | Krimi,USA,Steven Soderbergh,Channing Tatum | Adam Driver | Daniel Craig,7,92.000,76.000,https://www.justwatch.com/de/Film/Logan-Lucky,
1111,1159,The Cabin in the Woods,,2011,95,Horror | Komödie,CAN | USA,Drew Goddard,Kristen Connolly | Fran Kranz | Chris Hemsworth,7,92.000,74.000,https://www.justwatch.com/de/Film/The-Cabin-in-the-Woods,
896,1160,Pferdewechsel in der Hochzeitsnacht,The Heartbreak Kid,1972,106,Komödie | Romanze,USA,Elaine May,Charles Grodin | Cybill Shepherd | Jeannie Berlin,7,92.000,73.000,https://www.justwatch.com/de/Film/pferdewechsel-in-der-hochzeitsnacht,
1007,1161,Barbarian,,2022,102,Horror | Mystery,USA,Zach Cregger,Georgina Campbell | Bill Skarsgård | Justin Long,7,92.000,70.000,https://www.justwatch.com/de/Film/Barbarian,
897,1162,Evil Does Not Exist,悪は存在しない / Aku wa Sonzai Shinai,2023,106,Drama | Drama,JAP,Ryūsuke Hamaguchi,Hitoshi Omika | Ryō Nishikawa | Ryūji Kosaka,7,91.000,83.000,https://www.justwatch.com/de/Film/evil-does-not-exist,
898,1163,The Witch,The VVitch: A New-England Folktale,2015,92,Horror | Mystery,CAN | USA,Robert Eggers,Anya Taylor-Joy | Ralph Ineson | Kate Dickie,7,91.000,61.000,https://www.justwatch.com/de/Film/The-Witch-2016,
1074,1164,Green Room,,2015,95,Horror | Thriller,USA,Jeremy Saulnier,Anton Yelchin | Imogen Poots | Alia Shawkat,7,90.000,75.000,https://www.justwatch.com/de/Film/Green-Room,
899,1165,Gomorrha – Reise in das Reich der Camorra,Gomorra,2008,137,Drama | Krimi,ITA,Matteo Garrone,Toni Servillo | Gianfelice Imparato | Salvatore Abbruzzese,7,90.000,71.000,https://www.justwatch.com/de/Film/Gomorrah,
900,1166,The Northman,,2022,137,Action | Drama,USA,Robert Eggers,Alexander Skarsgård | Nicole Kidman | Claes Bang,7,90.000,64.000,https://www.justwatch.com/de/Film/The-Northman,
901,1167,A Serious Man,,2009,105,Drama | Komödie,FRA | UK | USA,"Joel Coen, Ethan Coen",Michael Stuhlbarg | Richard Kind | Fred Melamed,7,89.000,68.000,https://www.justwatch.com/de/Film/A-Serious-Man,
902,1168,The Drop – Bargeld,The Drop,2014,106,Drama | Krimi,USA,Michaël R. Roskam,Tom Hardy | Noomi Rapace | James Gandolfini,7,88.000,76.000,https://www.justwatch.com/de/Film/The-Drop-Bargeld,
903,1169,The Tribe,Плем'я / Plemya,2014,130,Drama | Krimi,NED | UKR,Myroslav Slaboshpytskiy,Hryhoriy Fesenko | Yana Novikova | Roza Babiy,7,88.000,69.000,https://www.justwatch.com/de/Film/The-Tribe,
904,1170,Touki Bouki – Die Reise der Hyäne,Touki Bouki,1973,95,Drama | Tragödie,SEN,Djibril Diop Mambéty,Magaye Niang | Myriam Niang | Christoph Colomb,7,88.000,65.000,https://www.justwatch.com/de/Film/Touki-Bouki,
905,1171,Die Farbe des Geldes,The Color of Money,1986,120,Drama | Sport,USA,Martin Scorsese,Paul Newman | Tom Cruise | Mary Elizabeth Mastrantonio,7,87.000,73.000,https://www.justwatch.com/de/Film/Die-Farbe-des-Geldes,
1162,1172,The Fantastic Four: First Steps,,2025,115,Action | Sci-Fi,USA,Matt Shakman,Pedro Pascal | Vanessa Kirby | Ebon Moss-Bachrach,7,86.000,91.000,https://www.justwatch.com/de/Film/the-fantastic-four-first-steps,
906,1173,Bird,,2024,119,Coming-of-Age | Drama,FRA | GER | UK | USA,Andrea Arnold,Nykiya Adams | Barry Keoghan | Franz Rogowski,7,86.000,77.000,https://www.justwatch.com/de/Film/bird-2025,
1108,1174,Caught Stealing,,2025,107,Krimi | Thriller,USA,Darren Aronofsky,Austin Butler | Zoë Kravitz | Matt Smith,7,84.000,83.000,https://www.justwatch.com/de/Film/caught-stealing,
1029,1175,Fearless – Jenseits der Angst,Fearless,1993,121,Drama | Thriller,USA,Peter Weir,Jeff Bridges | Rosie Perez | Isabella Rossellini,7,84.000,80.000,https://www.justwatch.com/de/Film/Fearless-Jenseits-der-Angst,
907,1176,"Dame, König, As, Spion",Tinker Tailor Soldier Spy,2011,127,Drama | Thriller,FRA | GER | UK,Tomas Alfredson,Gary Oldman | Colin Firth | Tom Hardy,7,84.000,65.000,https://www.justwatch.com/de/Film/Dame-Koenig-As-Spion,
908,1177,"James Bond 007 – Der Spion, der mich liebte",The Spy Who Loved Me,1977,125,Action | Thriller,UK,Lewis Gilbert,Roger Moore | Barbara Bach | Curd Jürgens,7,82.000,77.000,https://www.justwatch.com/de/Film/James-Bond-007-Der-Spion-Der-Mich-Liebte,
909,1178,Die Maske,The Mask,1994,97,Komödie | Krimi,USA,Chuck Russell,Jim Carrey | Cameron Diaz | Peter Riegert,7,80.000,68.000,https://www.justwatch.com/de/Film/Jim-Carreys-Die-Maske,
910,1179,Geständnisse - Confessions of a Dangerous Mind,Confessions of a Dangerous Mind,2002,113,Komödie | Krimi,USA,George Clooney,Sam Rockwell | Drew Barrymore | George Clooney,7,79.000,75.000,https://www.justwatch.com/de/Film/Gestaendnisse-Confessions-of-a-Dangerous-Mind,
911,1180,The Killing Of A Sacred Deer,,2017,121,Fantasy | Horror,IRE | UK,Yorgos Lanthimos,Colin Farrell | Nicole Kidman | Barry Keoghan,7,79.000,63.000,https://www.justwatch.com/de/Film/The-Killing-of-a-Sacred-Deer,
912,1181,Burn After Reading – Wer verbrennt sich hier die Finger?,Burn After Reading,2008,96,Komödie | Krimi,FRA | UK | USA,"Joel Coen, Ethan Coen",George Clooney | Frances McDormand | Brad Pitt,7,78.000,65.000,https://www.justwatch.com/de/Film/Burn-After-Reading,
913,1182,Planet Terror,Grindhouse: Planet Terror,2007,105,Action | Horror,USA,Robert Rodriguez,Rose McGowan | Freddy Rodriguez | Josh Brolin,7,77.000,77.000,https://www.justwatch.com/de/Film/Planet-Terror,
1003,1183,Bad Lieutenant,,1992,96,Krimi | Thriller,USA,Abel Ferrara,Harvey Keitel | Victor Argo | Paul Calderón,7,77.000,74.000,https://www.justwatch.com/de/Film/Bad-Lieutenant,
914,1184,Bronson,,2008,92,Drama | Krimi,UK,Nicolas Winding Refn,Tom Hardy | Kelly Adams | Luing Andrews,7,75.000,74.000,https://www.justwatch.com/de/Film/Bronson,
915,1185,Kundun,,1997,134,Drama | Krieg,USA,Martin Scorsese,Tenzin Thuthob Tsarong | Gyurme Tethong | Tulku Jamyang Kunga Tenzin,7,74.000,78.000,https://www.justwatch.com/de/Film/Kundun,
916,1186,"Austin Powers - Das Schärfste, was Ihre Majestät zu bieten hat",Austin Powers: International Man of Mystery,1997,89,Abenteuer | Komödie,USA,Jay Roach,Mike Myers | Elizabeth Hurley | Michael York,7,73.000,77.000,https://www.justwatch.com/de/Film/Austin-Powers-Das-Schaerfste-was-Ihre-Majestaet-zu-bieten-hat,
